Date,"Close Price"
"2018-10-17 14:20:01",206.91
"2018-10-17 14:25:02",206.82
"2018-10-17 14:30:02",206.89
"2018-10-17 14:35:02",207.12
"2018-10-17 14:40:01",207.11
"2018-10-17 14:45:02",207.31
"2018-10-17 14:50:02",207.73
"2018-10-17 14:55:02",207.79
"2018-10-17 15:00:01",208.17
"2018-10-17 15:05:02",207.99
"2018-10-17 15:10:01",208.04
"2018-10-17 15:15:01",207.88
"2018-10-17 15:20:02",208.02
"2018-10-17 15:25:01",207.92
"2018-10-17 15:30:02",207.75
"2018-10-17 15:35:01",207.62
"2018-10-17 15:40:02",207.86
"2018-10-17 15:45:01",208
"2018-10-17 15:50:01",207.95
"2018-10-17 15:55:01",208.08
"2018-10-17 16:00:02",207.86
"2018-10-17 16:05:01",207.91
"2018-10-17 16:10:01",207.95
"2018-10-17 16:15:02",208.17
"2018-10-17 16:20:01",208.24
"2018-10-17 16:25:02",208.17
"2018-10-17 16:30:01",208.09
"2018-10-17 16:35:02",207.97
"2018-10-17 16:40:02",208.06
"2018-10-17 16:45:02",207.87
"2018-10-17 16:50:02",207.62
"2018-10-17 16:55:02",208.11
"2018-10-17 17:00:01",208.08
"2018-10-17 17:05:01",208
"2018-10-17 17:10:01",207.97
"2018-10-17 17:15:02",207.89
"2018-10-17 17:20:02",207.75
"2018-10-17 17:25:01",207.9
"2018-10-17 17:30:02",207.64
"2018-10-17 17:35:01",207.62
"2018-10-17 17:40:02",207.72
"2018-10-17 17:45:01",207.77
"2018-10-17 17:50:02",207.77
"2018-10-17 17:55:01",207.78
"2018-10-17 18:00:02",207.95
"2018-10-17 18:05:02",207.97
"2018-10-17 18:10:02",207.84
"2018-10-17 18:15:02",207.91
"2018-10-17 18:20:02",207.79
"2018-10-17 18:25:01",207.79
"2018-10-17 18:30:02",207.52
"2018-10-17 18:35:02",207.34
"2018-10-17 18:40:01",206.76
"2018-10-17 18:45:02",206.78
"2018-10-17 18:50:01",207.17
"2018-10-17 18:55:02",207.09
"2018-10-17 19:00:01",207.03
"2018-10-17 19:05:02",206.79
"2018-10-17 19:10:02",207.14
"2018-10-17 19:15:02",207.25
"2018-10-17 19:20:01",207.52
"2018-10-17 19:25:02",207.35
"2018-10-17 19:30:02",207.57
"2018-10-17 19:35:02",207.38
"2018-10-17 19:40:03",207.28
"2018-10-17 19:45:02",207.05
"2018-10-17 19:50:03",206.74
"2018-10-17 19:55:02",206.85
"2018-10-17 20:00:02",206.72
"2018-10-17 20:05:03",206.81
"2018-10-17 20:10:04",206.5
"2018-10-17 20:15:01",206.77
"2018-10-17 20:20:04",206.36
"2018-10-17 20:25:02",206.48
"2018-10-17 20:30:03",206.41
"2018-10-17 20:35:02",206.54
"2018-10-17 20:40:02",206.2
"2018-10-17 20:45:02",206.36
"2018-10-17 20:50:04",206.25
"2018-10-17 20:55:02",206.58
"2018-10-17 21:00:03",206.41
"2018-10-17 21:05:04",206.23
"2018-10-17 21:10:02",206.15
"2018-10-17 21:15:06",206.14
"2018-10-17 21:20:02",206.05
"2018-10-17 21:25:01",206.33
"2018-10-17 21:30:01",206.33
"2018-10-17 21:35:01",206.47
"2018-10-17 21:40:02",206.36
"2018-10-17 21:45:02",206.62
"2018-10-17 21:50:01",206.62
"2018-10-17 21:55:02",206.85
"2018-10-17 22:00:04",207.05
"2018-10-17 22:05:02",207.33
"2018-10-17 22:10:02",207.22
"2018-10-17 22:15:02",207.28
"2018-10-17 22:20:02",207.18
"2018-10-17 22:25:08",207.47
"2018-10-17 22:30:03",207.44
"2018-10-17 22:35:03",207.43
"2018-10-17 22:40:02",207.59
"2018-10-17 22:45:01",207.57
"2018-10-17 22:50:01",207.77
"2018-10-17 22:55:02",207.75
"2018-10-17 23:00:02",207.53
"2018-10-17 23:05:01",207.41
"2018-10-17 23:10:01",207.43
"2018-10-17 23:15:02",207.2
"2018-10-17 23:20:02",207.21
"2018-10-17 23:25:01",207.11
"2018-10-17 23:30:01",207.38
"2018-10-17 23:35:03",207.12
"2018-10-17 23:40:02",207.34
"2018-10-17 23:45:01",207.39
"2018-10-17 23:50:02",207.5
"2018-10-17 23:55:01",207.42
"2018-10-18 00:00:01",207.05
"2018-10-18 00:05:02",207.22
"2018-10-18 00:10:01",207.01
"2018-10-18 00:15:02",206.99
"2018-10-18 00:20:01",206.96
"2018-10-18 00:25:01",206.75
"2018-10-18 00:30:01",206.89
"2018-10-18 00:35:02",206.86
"2018-10-18 00:40:02",206.84
"2018-10-18 00:45:01",206.95
"2018-10-18 00:50:01",207.09
"2018-10-18 00:55:02",207.14
"2018-10-18 01:00:01",207.43
"2018-10-18 01:05:01",207.55
"2018-10-18 01:10:02",207.17
"2018-10-18 01:15:01",207.37
"2018-10-18 01:20:02",207
"2018-10-18 01:25:02",206.94
"2018-10-18 01:30:01",206.92
"2018-10-18 01:35:02",206.96
"2018-10-18 01:40:01",206.75
"2018-10-18 01:45:02",206.78
"2018-10-18 01:50:01",206.68
"2018-10-18 01:55:02",207.06
"2018-10-18 02:00:01",207.03
"2018-10-18 02:05:01",207.1
"2018-10-18 02:10:02",207.3
"2018-10-18 02:15:01",207.43
"2018-10-18 02:20:01",207.47
"2018-10-18 02:25:02",207.13
"2018-10-18 02:30:02",207.08
"2018-10-18 02:35:01",207.22
"2018-10-18 02:40:02",207.39
"2018-10-18 02:45:02",207.5
"2018-10-18 02:50:02",207.41
"2018-10-18 02:55:02",207.54
"2018-10-18 03:00:02",207.44
"2018-10-18 03:05:02",207.36
"2018-10-18 03:10:02",207.59
"2018-10-18 03:15:01",207.44
"2018-10-18 03:20:02",207.56
"2018-10-18 03:25:02",207.48
"2018-10-18 03:30:01",207.88
"2018-10-18 03:35:01",208.19
"2018-10-18 03:40:02",208.07
"2018-10-18 03:45:02",208.44
"2018-10-18 03:50:02",208.45
"2018-10-18 03:55:01",208.53
"2018-10-18 04:00:02",208.48
"2018-10-18 04:05:01",208.36
"2018-10-18 04:10:01",207.87
"2018-10-18 04:15:02",207.75
"2018-10-18 04:20:02",207.91
"2018-10-18 04:25:02",207.84
"2018-10-18 04:30:01",208.27
"2018-10-18 04:35:01",208.15
"2018-10-18 04:40:01",208.1
"2018-10-18 04:45:02",207.84
"2018-10-18 04:50:01",208.09
"2018-10-18 04:55:01",208.14
"2018-10-18 05:00:02",208.29
"2018-10-18 05:05:02",208.2
"2018-10-18 05:10:02",208.39
"2018-10-18 05:15:02",208.16
"2018-10-18 05:20:01",208.2
"2018-10-18 05:25:01",207.77
"2018-10-18 05:30:02",207.52
"2018-10-18 05:35:01",207.67
"2018-10-18 05:40:01",207.74
"2018-10-18 05:45:02",207.8
"2018-10-18 05:50:02",207.63
"2018-10-18 05:55:02",207.5
"2018-10-18 06:00:01",207.62
"2018-10-18 06:05:01",207.71
"2018-10-18 06:10:01",207.77
"2018-10-18 06:15:02",207.51
"2018-10-18 06:20:02",207.66
"2018-10-18 06:25:01",207.55
"2018-10-18 06:30:01",207.45
"2018-10-18 06:35:02",207.29
"2018-10-18 06:40:01",207.11
"2018-10-18 06:45:01",207.31
"2018-10-18 06:50:02",207
"2018-10-18 06:55:02",207.52
"2018-10-18 07:00:01",207.28
"2018-10-18 07:05:02",207.39
"2018-10-18 07:10:02",207.5
"2018-10-18 07:15:01",207.67
"2018-10-18 07:20:01",207.62
"2018-10-18 07:25:02",207.65
"2018-10-18 07:30:01",207.71
"2018-10-18 07:35:02",207.69
"2018-10-18 07:40:01",207.7
"2018-10-18 07:45:01",207.78
"2018-10-18 07:50:01",207.55
"2018-10-18 07:55:01",207.63
"2018-10-18 08:00:02",207.56
"2018-10-18 08:05:02",207.55
"2018-10-18 08:10:01",207.27
"2018-10-18 08:15:02",207.63
"2018-10-18 08:20:02",207.41
"2018-10-18 08:25:01",207.29
"2018-10-18 08:30:01",206.98
"2018-10-18 08:35:01",206.99
"2018-10-18 08:40:01",206.88
"2018-10-18 08:45:02",207.04
"2018-10-18 08:50:02",206.96
"2018-10-18 08:55:01",206.66
"2018-10-18 09:00:01",206.6
"2018-10-18 09:05:02",206.68
"2018-10-18 09:10:01",206.83
"2018-10-18 09:15:01",207.3
"2018-10-18 09:20:02",207.08
"2018-10-18 09:25:02",206.77
"2018-10-18 09:30:01",206.99
"2018-10-18 09:35:01",207.19
"2018-10-18 09:40:02",206.62
"2018-10-18 09:45:02",206.66
"2018-10-18 09:50:01",206.55
"2018-10-18 09:55:01",206.84
"2018-10-18 10:00:01",206.64
"2018-10-18 10:05:01",206.7
"2018-10-18 10:10:02",206.72
"2018-10-18 10:15:02",206.9
"2018-10-18 10:20:01",206.99
"2018-10-18 10:25:01",207.21
"2018-10-18 10:30:02",207.14
"2018-10-18 10:35:02",207.18
"2018-10-18 10:40:01",207.09
"2018-10-18 10:45:01",206.97
"2018-10-18 10:50:01",206.9
"2018-10-18 10:55:01",206.86
"2018-10-18 11:00:01",207.27
"2018-10-18 11:05:02",207.03
"2018-10-18 11:10:02",206.99
"2018-10-18 11:15:02",207.1
"2018-10-18 11:20:01",207.1
"2018-10-18 11:25:01",206.84
"2018-10-18 11:30:02",206.57
"2018-10-18 11:35:02",206.88
"2018-10-18 11:40:01",206.86
"2018-10-18 11:45:02",206.42
"2018-10-18 11:50:02",206.31
"2018-10-18 11:55:01",206.45
"2018-10-18 12:00:02",206.24
"2018-10-18 12:05:01",206.3
"2018-10-18 12:10:01",205.9
"2018-10-18 12:15:02",206.12
"2018-10-18 12:20:02",205.85
"2018-10-18 12:25:01",206.44
"2018-10-18 12:30:01",206.52
"2018-10-18 12:35:01",206.52
"2018-10-18 12:40:02",206.76
"2018-10-18 12:45:01",206.72
"2018-10-18 12:50:01",206.77
"2018-10-18 12:55:02",206.69
"2018-10-18 13:00:02",206.61
"2018-10-18 13:05:01",206.27
"2018-10-18 13:10:01",206.39
"2018-10-18 13:15:02",206.64
"2018-10-18 13:20:02",206.36
"2018-10-18 13:25:02",206.57
"2018-10-18 13:30:02",206.42
"2018-10-18 13:35:01",206.03
"2018-10-18 13:40:01",205.81
"2018-10-18 13:45:02",205.93
"2018-10-18 13:50:01",205.77
"2018-10-18 13:55:01",205.94
"2018-10-18 14:00:01",206.3
"2018-10-18 14:05:02",205.87
"2018-10-18 14:10:01",206.1
"2018-10-18 14:15:02",206.16
"2018-10-18 14:20:02",206.26
"2018-10-18 14:25:02",205.97
"2018-10-18 14:30:01",206.38
"2018-10-18 14:35:01",206.51
"2018-10-18 14:40:02",206.45
"2018-10-18 14:45:02",206.4
"2018-10-18 14:50:02",206.35
"2018-10-18 14:55:02",206.08
"2018-10-18 15:00:01",205.97
"2018-10-18 15:05:01",205.94
"2018-10-18 15:10:02",206.12
"2018-10-18 15:15:01",205.13
"2018-10-18 15:20:02",205.36
"2018-10-18 15:25:02",204.32
"2018-10-18 15:30:01",204.44
"2018-10-18 15:35:02",205.43
"2018-10-18 15:40:02",205.42
"2018-10-18 15:45:01",205.29
"2018-10-18 15:50:02",205.4
"2018-10-18 15:55:02",205.5
"2018-10-18 16:00:02",205.62
"2018-10-18 16:05:01",206.07
"2018-10-18 16:10:01",206.2
"2018-10-18 16:15:01",206.01
"2018-10-18 16:20:02",206.35
"2018-10-18 16:25:01",205.6
"2018-10-18 16:30:01",205.62
"2018-10-18 16:35:01",205.25
"2018-10-18 16:40:02",205.51
"2018-10-18 16:45:01",204.65
"2018-10-18 16:50:02",204.83
"2018-10-18 16:55:01",205
"2018-10-18 17:00:02",204.77
"2018-10-18 17:05:02",205.12
"2018-10-18 17:10:01",205.17
"2018-10-18 17:15:01",205.06
"2018-10-18 17:20:02",204.72
"2018-10-18 17:25:02",204.69
"2018-10-18 17:30:01",204.89
"2018-10-18 17:35:01",204.38
"2018-10-18 17:40:01",204.28
"2018-10-18 17:45:01",204.39
"2018-10-18 17:50:01",203.8
"2018-10-18 17:55:02",203.67
"2018-10-18 18:00:02",203.55
"2018-10-18 18:05:01",203.12
"2018-10-18 18:10:02",202.66
"2018-10-18 18:15:02",202.83
"2018-10-18 18:20:02",202.93
"2018-10-18 18:25:01",203.16
"2018-10-18 18:30:01",203.38
"2018-10-18 18:35:02",203.54
"2018-10-18 18:40:01",203.75
"2018-10-18 18:45:01",203.64
"2018-10-18 18:50:02",203.55
"2018-10-18 18:55:02",203.04
"2018-10-18 19:00:02",203.32
"2018-10-18 19:05:02",203.23
"2018-10-18 19:10:02",202.93
"2018-10-18 19:15:02",202.73
"2018-10-18 19:20:01",202.76
"2018-10-18 19:25:02",202.91
"2018-10-18 19:30:02",202.87
"2018-10-18 19:35:01",203.02
"2018-10-18 19:40:02",202.99
"2018-10-18 19:45:01",202.81
"2018-10-18 19:50:01",202.84
"2018-10-18 19:55:01",202.94
"2018-10-18 20:00:02",203.2
"2018-10-18 20:05:02",203.07
"2018-10-18 20:10:01",203.34
"2018-10-18 20:15:02",203.35
"2018-10-18 20:20:02",203.39
"2018-10-18 20:25:01",203.75
"2018-10-18 20:30:01",203.64
"2018-10-18 20:35:02",203.78
"2018-10-18 20:40:01",203.86
"2018-10-18 20:45:01",204.04
"2018-10-18 20:50:02",204.46
"2018-10-18 20:55:02",204.47
"2018-10-18 21:00:02",203.72
"2018-10-18 21:05:02",203.53
"2018-10-18 21:10:01",203.24
"2018-10-18 21:15:01",203.21
"2018-10-18 21:20:02",202.82
"2018-10-18 21:25:02",202.83
"2018-10-18 21:30:01",202.56
"2018-10-18 21:35:01",202.67
"2018-10-18 21:40:02",202.8
"2018-10-18 21:45:02",202.54
"2018-10-18 21:50:02",202.88
"2018-10-18 21:55:01",203.02
"2018-10-18 22:00:02",202.92
"2018-10-18 22:05:01",202.55
"2018-10-18 22:10:02",202.73
"2018-10-18 22:15:01",202.19
"2018-10-18 22:20:02",202.28
"2018-10-18 22:25:01",202.07
"2018-10-18 22:30:01",202.04
"2018-10-18 22:35:02",201.74
"2018-10-18 22:40:02",202.02
"2018-10-18 22:45:01",202.73
"2018-10-18 22:50:02",202.49
"2018-10-18 22:55:01",202.38
"2018-10-18 23:00:02",202.51
"2018-10-18 23:05:02",202.66
"2018-10-18 23:10:02",202.88
"2018-10-18 23:15:01",203.28
"2018-10-18 23:20:02",203.32
"2018-10-18 23:25:01",203.48
"2018-10-18 23:30:02",203.43
"2018-10-18 23:35:02",203.37
"2018-10-18 23:40:01",203.7
"2018-10-18 23:45:01",203.35
"2018-10-18 23:50:01",203.45
"2018-10-18 23:55:01",203.52

